id,city,district,土地面積,水田0101,旱作0102,果園0103,水產養殖0104,畜牧0105,農業相關設施0106,未細分_02森林使用,針葉林0201,闊葉林0202,竹林0203,混淆林0204,灌木林0205,其他森林利用土地0206,未細分_03交通使用,機場0301,一般鐵路及相關設施0302,高速鐵路及相關設施0303,捷運及相關設施0304,國道0305,省道0306,快速道路0307,一般道路0308,道路相關設施0309,港口0310,未細分_04水利使用,河道0401,堤防0402,溝渠0403,水庫0404,湖泊0405,蓄水池0406,水道沙州灘地0407,水利構造物0408,防汛道路0409,海面0410,未細分_05建築使用,商業0501,純住宅0502,混合使用住宅0503,製造業0504,倉儲0505,宗教0506,殯葬設施0507,其他建築用地0508,政府機關0601,學校0602,醫療保建0603,社會福利設施0604,公用設備0605,環保設施0606,未細分_07遊憩使用,文化設施0701,公園綠地0702,休閒設施0703,礦業及相關設施0801,土石及相關設施0802,鹽業及相關設施0803,未細分_09其他使用,溼地0901,草生地0902,裸露地0903,營建剩餘土石收容相關設施0904,空置地0905
12,新北市,瑞芳區,7073.36,0.06,108.85,1.66,0.56,1.73,2.63,0,0,25.19,5.49,5877.08,4.14,0.12,0,0,21.91,0,0,0,33.5,12.17,125.25,28.33,3.92,0,98.85,22.88,16.19,0,0,2.57,0.5,4.87,0.32,86.84,0,22.15,132.44,11.31,36.52,71.74,14.21,73.32,5.73,9.81,23.95,0.14,1.91,40.78,0.87,0,5.78,22.25,4.56,50.36,0,1.62,0,0,45.48,58.23,0,103.88
336,花蓮縣,瑞穗鄉,13558.62,287.68,2262.04,1950.17,13.53,20.67,16.86,0,3.7,8050.92,373.77,93.66,0.44,90.24,0,0,15.33,0,0,0,32.4,0,268.57,23.09,0,261.72,240.34,58.44,24.85,0,0,28.29,314.99,0.29,34.79,0,15.29,46.05,148.65,2.84,7.25,18.99,16.34,16.69,14.56,2.23,21.85,0.09,2.89,1.95,7.52,0,2.14,26.72,7.05,0,12.46,0,0,0.2,342.6,113.66,0,155.91
270,嘉義縣,義竹鄉,7929.25,743.18,3575.69,77.78,1964.36,65.88,40.96,0,0,50.05,1.28,0.02,0.05,0,0,0,0,0,0,0,17.46,0,312.4,4.81,0,0,78.59,40.9,163.51,0,0,50.37,1.07,0.81,25.03,0,0,5.94,189.98,2.61,24.74,19.47,9.5,36.62,16.02,10.91,19.59,0.08,0.88,6.1,2.39,0,0.55,7.41,0.27,0,0.14,0,0,0,52.4,0,0.24,261.1
283,屏東縣,萬丹鄉,5746.79,1486.81,1364.46,478.69,320.66,221.62,33.84,0,0,65.45,0.02,0.03,0,25.65,0,0,0,0,0,0,20.43,15.49,326.8,2.54,0,0,210.18,54.49,90.47,0,0,2.06,32.69,1.11,9.99,0,0,42.91,388.99,10.88,143.05,114.07,17.71,54.29,13.99,1.5,28.15,0.6,1.66,4.77,17.02,0,0.18,9.47,4.11,0,4.54,0,0,0,138.38,0,0.81,167.43
28,新北市,萬里區,6337.66,9.47,509.37,26.49,1.72,1.79,6.35,0,0,4470.82,287.68,0,0,0,0,0,0,0,0,0,16.88,0,153.94,15.29,4.93,0,65.49,10.55,4.93,0,0,12.87,0.14,0.18,0.43,71.04,0,25.02,90.33,4.42,5.12,13.2,13.35,18.53,6.76,10.48,13.08,0.7,4.86,73.46,0.95,0,0.88,9.87,75.15,2.2,2.11,0,0,0,133.53,44.51,0,137.72
36,臺北市,萬華區,885.22,0,0.17,0.02,0,0,0,0,0,0.59,0,0,0,0,0,0,0.3,0,0.1,0,9.88,16.45,106.35,34.62,0,0,92.48,1.74,1.56,0,0,0.13,0,0.54,0.87,0,0,36.39,106.83,79.78,0.57,2.32,4.09,0,6.48,2.49,35.6,1.66,1.09,0.98,0.08,0,2.78,107.88,8.53,0,0,0,0,0,77.18,0,0,6.09
339,花蓮縣,萬榮鄉,61849.1,32.44,635.72,1163.44,0.53,1.83,4.49,0,10385.66,33350.43,1687.17,12510.95,18.96,1597.63,0,0,1.51,0,0,0,0,0,138.26,1.53,0,960.3,61.29,25.59,17.29,0,0,5.47,166.88,0.45,11.41,0,11.08,7.22,49.63,0.07,0.35,1.67,4.36,6.31,8.34,1.68,6.9,0.06,0.75,3.14,0.39,0,12.07,0.16,5.37,8.25,1.36,0,12.65,0,1264.87,1835.44,0,26.06
290,屏東縣,萬巒鄉,6073.15,15.2,277.12,3048.36,64.56,88.45,43.47,0,0.66,1108.79,2.5,2.49,0.55,0,0,0,0,0,0,0,1.31,0,197.98,2.7,0,2.57,98.12,34.69,59.03,0,19.43,9.46,9.38,0.97,7.41,0,0.14,24.29,273.53,2.17,21.94,23.26,29.85,67.01,18.74,102.59,22.1,0.17,2.45,5.12,7.43,0,0.27,4.17,6.04,0,0.67,0,0,0,84.81,0,0.3,292.02
144,高雄市,路竹區,4843.48,160.72,1653.89,294.19,578.08,111.3,24.79,0,0,167.14,1.68,10.48,0,0,0,0,15.49,0,0,30.48,33.31,0,242.92,51.35,0,0,7.03,1,79.18,0,0,70.79,0,0.04,0.58,0,0,45.18,256.93,14.41,466.68,76.84,16.41,34.4,25.11,2.64,46.22,0.47,4.36,26.25,26.41,0,0.33,39.19,6.11,0,3.34,0,0,0,8.49,0,0,426.35
325,臺東縣,達仁鄉,30644.54,3.09,249.78,384.33,0,0,0.85,0,42.66,27624.21,74.04,529.82,1.24,333.61,0.06,0,1.27,0,0,0,17.86,0,114.73,0,0,1235.78,0,2.24,0,0,0,2.14,0,0,0,57.62,76.28,0,0,0,0,0,0,5.69,0,0,0,0,0,0,0,48.31,0,0,0,0.62,1.68,0,16.22,0,378.74,1080.99,0,9.04
122,高雄市,鼓山區,1475.23,0,2.89,5.22,0,0.05,0.07,0,0,123.2,0.01,0.07,0,0,0,0,12.67,0,1.05,0,9.91,0,186.58,54.33,68.98,0,11.53,1.84,1.12,0,0,0,3.24,0.32,0,146.04,0,31,181.77,71.28,12.77,12.39,12.51,0.42,10.7,165.09,72.7,2.24,2.7,4.47,1.55,0,52.67,876.29,15.5,0,0,0,0,0,0,0.21,0,56.36
333,花蓮縣,壽豐鄉,21844.48,616.38,3220.32,1716.51,179.45,62.93,20.42,0,1.17,8376.78,373.67,1361.44,9.48,51.52,0,0,19.76,0,0,0,116.7,0,403.16,32.78,0,79.24,401.71,80.84,81.9,0,93.15,219.09,880.79,6.5,23.22,169.08,56.11,111.91,282.98,2.38,12.36,28.99,15.68,32.37,20.88,17.89,277.81,39.94,15.76,5.87,7.4,0.82,1.86,54.4,43.52,0,41.21,0,0,0,572.96,51.32,0.43,428.29
202,彰化縣,彰化市,6569.47,919.37,474.38,509.04,7.34,30.12,10.4,0,0.06,615.01,15.81,629.1,0.01,0,0,0,26.51,6.69,0,75.04,99.18,10.1,427.94,62.19,0,0,111.84,15.41,93.09,0,0,11.95,46.79,0.98,5.95,0,0,150.99,626.71,116.46,376.66,77.21,40.92,125.53,38.69,16.38,142.68,6.46,17.03,14.11,11.49,0,9.03,34.65,95.18,0,1.33,0,0,0,175.37,0,0.29,294.25
150,高雄市,旗山區,9461.22,145.89,1258.36,2196.46,19.27,18.59,39.4,0,0,2428.49,919.78,238.26,0,0,0,0,0,0,0,28.58,73.73,0,241.04,37.64,0,0,182.04,59.41,92.44,0,0,38.43,198.19,1.03,16.43,0,0,51.13,288.85,14.08,34.25,25.6,47.72,56.78,8.69,54.3,43.67,2.71,4.08,5.45,11.86,0,27.24,9.29,71.89,0,27.73,0,0,0,291.4,56.89,0,90.96
130,高雄市,旗津區,146.39,0,0.79,0.46,0,0,0.15,0,0,7.46,0,1.48,0,0,0,0,0,0,0,0,0,0,46.02,11.74,138.56,0,0,15.55,0,0,0,0,0,0.01,0,792.2,0,6.38,57.16,5.09,28.91,8.92,4.51,2.4,1.71,37.53,12.46,0.67,0.11,0.83,11.33,0,1.17,47.33,2.29,0,0,0,0,0,0.2,26.1,0,15.25
302,屏東縣,滿州鄉,14220.13,13.73,828.93,352.04,1.05,0.08,2.31,0,0.91,10596.36,51.43,1369.14,97.11,48.61,1.95,0,0,0,0,0,3.27,0,131.7,1.86,0,419.41,26.92,5.69,4.78,0,0,9.22,0,0,0,109.27,117.8,2.16,7.14,0.06,0.07,0.37,1.13,38.46,0.23,0,0,0,0.07,0,0.05,5.07,0,2.1,0,0,0.73,0,0,0,443.35,188.59,0,25.63
306,屏東縣,瑪家鄉,7870.08,0,30.43,226.77,0,0.24,0.85,0,2.32,4556.68,17.21,667.62,0,74.66,0,0,0,0,0,0,0,0,40.75,1.58,0,161.63,18.25,0.54,3.62,0,0,0.01,0,0.09,0.03,0,6.52,0.55,9.25,0.04,0.13,0.39,0.6,1.8,0.25,0.52,0.42,0,0.2,0,0.01,1.07,14.44,0.19,3.84,0,0,0,0,0,45.74,269.29,0,9.12
212,彰化縣,福興鄉,4989.34,1856.08,1133.46,44.94,232.1,56.97,16.39,0,0.37,35.71,2.24,0.57,0,0,0,0,0,0,0,0,16.19,16.82,297.79,12.57,0,0,44.33,12.75,134.43,0,0,25.46,0,0.34,5.77,525.76,0,39.61,334.92,9.28,254.72,90.54,9.31,47.42,28.73,2.15,20.05,0.55,2.38,3.24,10.32,0,0.57,8.19,2.68,0,4.15,0,0,3.78,26.21,295.32,0,153.74
322,臺東縣,綠島鄉,1509.19,0,63.78,0.15,0.17,3.89,0.11,0,0,1091.52,0,0,5.92,0,0,7.5,0,0,0,0,0,0,24.49,1.37,1.71,0,0,2.38,5.12,0.94,0,0.42,0,0.15,0,15.75,0,9,9.33,0.15,0.55,1.24,0.4,4.77,1.3,13.76,2.58,0.01,1.5,0.83,1.68,0,7.77,2.05,24.15,0,1.53,0,0,0,16.98,88.32,0,11.71
256,雲林縣,臺西鄉,5409.83,785.28,1512.77,9.25,1783.87,97.92,20.69,0,0,99.61,0.4,0.45,0,0,0,0,0.04,0,0,0,18.61,33.22,273.4,20.8,1.32,0,62.69,54.14,188.19,0,0,175.17,3.79,2.31,25.64,720.55,0,12.62,199.35,2.8,9.43,17.33,25.17,59.87,20.75,5.76,15.74,0.12,0.7,2.76,1.66,0,0.35,2.46,0.34,0,4.33,0,0,0,8.77,123.32,0,541.11
312,臺東縣,臺東市,10976.91,1270.56,2452.47,1931.23,64.97,15.15,29.87,0,0,947.76,30.8,0,106.8,0,0,114.05,49.61,0,0,0,97.95,0,571.07,53.24,1.71,0,429.04,95.03,70.22,0,13.77,34.91,55.57,4.99,30.56,156.13,0,157.28,611.68,48.17,68.49,68.35,24.76,28.14,46.28,474.89,211.08,8.8,17.34,8.53,14.31,0,25.18,276.08,28.01,0,35.54,0,0,0,111.54,178.35,1.38,229.12
193,苗栗縣,銅鑼鄉,7838.05,350.72,1019.81,298.34,0.02,6.59,12.19,0,2.62,3074.51,1317.77,0,0,0,0,0,12.15,0,0,39.55,16.43,16.59,256.94,57.66,0,0,143.74,45.68,22.64,0,0,20.77,70.62,1,8.37,0,0,14.07,156.84,4.83,137.51,15.79,11.96,31.18,12.39,1.66,13.24,0.02,0.61,5.52,5.44,0,11.86,10.57,3.36,1.27,34.94,0,0,0,283.76,6.4,0,247.61
132,高雄市,鳳山區,2675.9,6.66,62.65,38.58,0.01,0.26,1.22,0,0,7.03,2.89,5.52,0,0,0,0,34.37,0,1.37,21.89,29.65,8.07,435.01,74.4,0,0,27.33,0,9.6,0,0,0.19,0,0.01,0,0,0,107.35,490.99,187.04,66.05,42.76,19.83,2.2,31.55,67.86,533.5,3.21,8.47,15.44,14.87,0,59.1,105.37,29.14,0,0,0,0,0,0,0,0,237.76
329,花蓮縣,鳳林鎮,12051.81,965.96,5054.84,1197.01,10.8,54.35,24.37,0,0,1491.77,43.98,0,0.22,7.51,0,0,12.33,0,0,0,35.77,0,327.69,34.01,0,4.73,273.86,126.75,54.52,0,0,68.28,800.41,0.2,38.31,0,0.29,285.21,171.06,3,7.1,10.31,4.64,12.13,10.03,2.56,19.99,9.32,2.75,19.84,26.04,0,3.08,51.87,12.25,0.85,24.12,0,0,0,223.41,0.11,0,242.72
71,臺中市,潭子區,2584.97,331.32,428.44,179.51,0.09,3.16,6.16,0,0.16,341.52,31.02,0,0,0,0,0,13.09,0,0,7.4,13.52,9.58,215.19,38.75,0,0,6.06,12.85,46.71,0,0,0.96,1.66,0.03,0,0,0,61.34,274.5,51.17,218.19,52.52,8.64,22.83,10.81,22.2,40.15,11.09,1.73,2.95,6.04,0,0.96,9.4,12.01,0,2.28,0,0,0,20.83,0.58,0,81.61
280,屏東縣,潮州鎮,4243.31,229.88,317.71,1176.54,334.89,69.38,30.1,0,0,674.21,0,0,0,0,0,0,35.89,0,0,6.26,20.5,0,238.03,10.43,0,0,13.1,5.81,31.33,0,0,2.66,0,0.07,2.93,0,0,56.65,290.66,26.13,43.61,39.07,25.51,30.94,21.44,20.74,40.12,1.49,10.52,36.43,2.72,0,2.66,91.91,20.79,0,3.74,0,0,0,9.49,0,0.67,277.5
210,彰化縣,線西鄉,1808.56,667.35,166.47,9.69,24.42,13.76,4.2,0,0.08,66.35,0.88,2.26,0,0,0,0,0,0,0,0,10.93,7.03,137.64,24.8,0.23,0,51.87,19.37,42.27,0,0,115.48,13.02,0.08,20.51,892.83,0,7.61,107.25,3.1,316.49,39.38,4.21,15.45,27.67,3.26,5.83,0.03,0.62,9.45,16.57,0,0.38,3.51,1.77,0,9.17,0,0,0,23.99,0,3.17,199.26
255,雲林縣,褒忠鄉,3705.52,844.79,1881.83,9.28,18.4,71.45,15.82,0,0,65.49,1.53,1.86,0,0,0,0,0.2,0,0,0,14.29,2.25,181.57,5.26,0,0,8.21,6.48,51.74,0,0,20.65,1.19,0.04,3.02,0,0,19.98,130.31,3.17,34.38,11.31,7.22,21.15,6.28,10.32,12.03,0.2,1.12,2.38,5.07,0,0.25,8.26,0.4,0,0,0,0,0,13.3,0,0,72.84
96,臺南市,學甲區,5399.19,15.89,1774.13,47.13,1548.04,67.99,39.34,0,0,26.44,0.92,0,0.84,0,0,0,0.28,0,0,0,17.03,20.93,244.8,20.46,0,0,161.96,38.88,136.24,0,0,92.77,6.48,0.48,26.65,0,0,18.91,181.85,6.35,78.14,42.31,14.82,64.22,8.59,1.28,21.09,0.05,2.94,8.15,5.79,0,0.12,6.37,16.17,0,3.62,0,0,51.76,46.2,0,0,582.9
7,新北市,樹林區,3312.88,18.39,350.5,52.07,0,1.72,5.82,0,0,891.64,41.47,0,0,0,0,0,23.52,3.37,0,17.22,1.22,0,230.65,78.12,0,0,48.94,18.01,9.26,0,0,7.64,42.5,2.59,5.38,0,0,66.06,202.51,128.32,362.63,47.39,20.48,36.2,20.93,18.92,39.91,0.82,1.55,12.84,22.36,0,0.14,43.81,10.91,0,8.44,0,0,16.15,170.92,0.31,0,109.93
140,高雄市,橋頭區,2593.79,199.22,683.91,162.86,40.93,17.68,15.47,0,0,187.32,0.44,0.58,0,0,0,0,8.71,0,15.31,6.53,20.19,0,158.95,29.02,0,0,49.16,9.51,8.07,0,0,4.56,0,0.1,7.81,0,0,15.55,162.89,11.99,115.78,60.78,7.58,16.04,15.31,25.99,32.49,0.14,0.95,1.96,6.65,0,15.25,62.86,42.88,0,0.85,0,0,0.32,0,0,0.46,213.6
176,新竹縣,橫山鄉,6635.02,120.33,454.35,450.37,0.11,2.65,8.99,0,161.33,2306.41,196.48,1620.13,6.83,0,0,0,9.33,0,0,0,20.1,0,149.74,9.19,0,42.71,169.49,25.3,15.46,0,0,33.51,88.77,1.25,2.14,0,11.28,22.57,131.09,2.86,21.49,12.27,12.31,12.45,4.96,1.03,12.95,0.61,0.39,1.77,3.99,5.32,0.55,9.53,40.79,0.35,41.13,0,0,0,120.41,1.11,0,147.54
141,高雄市,燕巢區,6539.5,0.01,892.72,1633.29,17.54,30.38,21.66,0,0,688.01,216.77,1201.76,0,7.68,0,0,0,58.37,0,48.07,18.63,0,242.95,43.32,0,0,57.43,5.29,73.18,147.77,0,49.65,0,0.04,3.7,0,0,36.02,176.14,6.61,247.55,76,36.62,154.97,14.11,131.27,152.7,7.77,26.78,10.09,20.26,0,0.46,5.03,10,0,4.18,0,0,0,13.25,47.53,0,190.65
185,苗栗縣,頭份市,5332.05,479.05,677.53,222.36,2.67,4.73,7.95,0,0.7,995.74,230.22,566.32,0,0,0,0,0,11.71,0,35.8,36.79,0,328.14,51.29,0,0,103.09,10.16,29.83,0,0,48.87,50.35,3.01,1.62,0,0,67.97,415.61,40.63,157.85,43.68,13.01,42.24,26.17,29.51,61.24,2.04,3.55,16.17,15.62,0,0.52,26.54,14.99,0.09,14.1,0,0,0,57.23,0,0,345.45
162,宜蘭縣,頭城鎮,10089.3,313.6,316.57,162.36,215.39,6.1,14.47,0,187.16,1405.21,101.89,5710.91,34.49,0.02,7.75,0,40.33,0,0,7.19,67.02,0,151.37,26.27,5.68,48.08,55.52,35,54.59,0,6.75,16.86,6.43,1.59,11.11,188.34,51.24,26.88,136.26,6.87,18.01,10.47,9.67,29.76,17.3,5.74,25.85,0,1.51,1.49,0.73,17.49,4.31,9.16,10.89,0,0,0,0,0,139.53,334.51,0,192.89
195,苗栗縣,頭屋鄉,5250.46,66.22,254.4,237.55,3.2,2.32,5.24,0,6.87,2543.09,990.75,180.94,0.01,2.18,0,0,0,0,0,20.83,9.59,9.63,129.11,21.74,0.18,27.61,65.9,6.1,5.22,132.37,0,28.75,1.81,2.37,0,0,11.99,13.31,68,2.25,9.45,7.25,8.47,19.42,3.91,1.69,4.75,0,0.73,22.4,2.04,0.04,0.39,5.37,6.72,11.88,0,0,0,0,83.19,6.98,0,113.06
79,臺中市,龍井區,3803.77,1033.69,711.2,64.89,4.36,6.79,4.42,0,0.16,209.2,17.08,0.04,0,0,0,0,9.86,0,0,19.61,55.06,9.28,360.14,58.96,52.22,0,158.36,32.34,122.05,0,0,58.28,75.83,0.15,7.48,485.31,0,48.97,280.61,26.66,405.71,153.41,9.63,65.08,28.44,2.43,24.01,0.53,1.63,270.81,11.92,0,0.52,16.51,7.82,0,8.75,0,0,0,37,2.17,0.49,252.27
113,臺南市,龍崎區,6408.14,0.15,453.75,468.72,3.26,22.51,1.74,0,40.18,1035.97,2357.66,1038.09,3.55,0,0,0,0,0,0,10.94,0,0,144.69,10.88,0,0,49.9,0,34.76,0,0,42.86,0,0.02,0,0,0,2.96,52.66,0.04,6.99,10.75,25.17,15.24,1.69,0.73,2.25,0.07,0.75,27.13,2.99,0,0.15,99.41,0.85,0,6.99,0,0,0,20.59,180.55,0,54.63
50,桃園市,龍潭區,7523.41,305.65,1351.17,179.72,7.15,24.7,22.76,0,0.79,2029.56,56.5,0,0,2.66,0,0,0,0,0,39.25,40.23,0,355.43,84.68,0,0,84.27,3.56,14.83,31.98,0,73.57,1.24,0.27,2.71,0,0,115.34,575.1,36.77,348.32,58.14,25.11,52.13,58.9,471.99,65.84,23.16,7.42,32.78,8.2,0,2.79,60.47,227.75,0,1.79,0,0,0,88.93,0.8,0.45,619.28
48,桃園市,龜山區,7201.77,49.79,371.16,57.44,0.45,4.87,12.4,0,2.98,3052.6,87.04,0,0,0.46,0,0,2.72,2.1,4.64,52.83,35.64,0,413.38,128.82,0,0,71.74,0.55,4.45,0,0,26.63,0.87,0.09,0.45,0,0,145.27,294.5,106.99,759.28,165.02,24.27,67.51,27.1,134.43,172.51,24.72,10.78,64.41,10.08,0,0.06,85.02,161.87,0,3.18,0,0,0,52.47,0.73,0,450.14
148,高雄市,彌陀區,1477.72,5.95,163.85,31.18,622.12,9.83,13.8,0,0,17.17,0.55,25.89,0,0,0,0,0,0,0,0,7.51,0,61.58,3.15,6.25,0,18.78,16.56,27.45,0,0,9.97,0.6,0.13,6.55,12.26,0,8.55,87.68,3.41,39.84,19.83,7.05,12.32,6.67,1.92,91.8,0,3.05,0.53,1.03,0,0.26,22.96,7.29,0,0,0,0,0,0,10.7,0.08,86.36
163,宜蘭縣,礁溪鄉,10142.78,1550.02,450.31,312.54,248.15,29.13,26.03,0,371.31,684.26,7.62,4455.64,8.77,15.89,0,0,16.75,0,0,20.91,18.05,0,277.79,36.65,0,42.04,97.47,45.67,94.99,0,18.55,11.24,29.21,3.07,13.63,0,8.93,47.17,295.63,11.5,50.75,26.63,17.48,89.55,30.92,24.52,76.29,0.1,3.75,2.19,2,3.61,0.39,15.16,49.79,0,0.67,0,0,0,213.25,21.31,0,190.85
111,臺南市,歸仁區,5579.13,376.55,1786.01,673.35,20.96,78.35,22.01,0,0.5,596.94,36.86,31.97,0.25,0,0,0,5.8,24.86,0,0.17,41.19,19.96,304.06,45.31,0,0,28.9,5.6,18.58,0,0,36.4,0.09,0.01,2.82,0,0,43.31,288.99,17,204.66,57.44,18.15,33.35,21.86,122.32,80.79,2.11,1.23,5.99,8.44,0,2.13,20.59,10.14,0,1.26,0,0,0,45.99,0,0.11,352.01
63,臺中市,豐原區,4118.45,170.59,424.82,605.45,0.48,2.92,15.39,0,1.66,914.74,66.84,0,0,0,0,0,14.2,0,0,10.63,33.61,0,311.88,52.75,0,0,58.24,5.69,35.77,0,0,2.06,20.45,0.36,0,0,0,99.5,464.75,81.76,267.31,58.73,19.54,25.22,24.88,23.32,47.91,4.27,5.3,17.34,8.2,0,2.04,29.01,44.46,0,0.55,0,0,0,59.15,13.1,0,116.08
335,花蓮縣,豐濱鄉,16243.32,89.44,520.08,220.39,0,0,0.12,0,1.93,13056.47,56.32,159.68,64.68,246.88,13.25,0,0,0,0,0,63.61,0,60,0,0,339.89,26.42,2.8,0.25,0,0,3.15,0.17,0,0,308.51,113.69,0,0,0,0,0,0,9.44,0,0,0,0,0,0,0,43.94,0,0,0,1.17,0.36,0,0,0,395.55,181.92,0,25.56
25,新北市,雙溪區,14624.84,23.9,405.76,89.13,0.97,2.44,3.4,0,382.26,726.3,154.2,12155.25,8.01,7.41,0,0,14.03,0,0,0,16.61,0,137.67,3.61,0,56.92,88.23,1.14,23.26,0,0,9.26,1.78,0.07,0,0,14.26,7.09,69.97,1.51,0.48,3.6,10.18,16.77,2.67,0.72,9.1,0.01,0.78,3.87,1.06,0,0.02,7.16,3.3,0,0,0,0,0,57.22,0.13,0,46.51
160,宜蘭縣,羅東鎮,1134.48,335.92,73.37,9.42,0.36,0.57,3.8,0,2.07,2.26,0.19,2.91,0,0.07,0,0,6.39,0,0,5.89,13.68,0,108.07,23.93,0,0,0.61,9.95,20.1,0,0,0.79,2.76,0.1,5.35,0,0,48.99,206.63,44.1,10.88,17.53,6.49,0.11,14.18,2.57,38.07,3.24,3.18,0.97,0.04,0,17.94,44.27,5.54,0,0,0,0,0,0,0,0,34.32
314,臺東縣,關山鎮,5873.51,2115.82,285.79,261.05,5.95,17.86,7.36,0,0,1409.09,178.06,119.01,0,6.98,0,0,20.06,0,0,0,19.56,0,158.25,15.56,0,45.27,740.28,71.14,52.22,0,0,11.81,8.53,0.01,30.28,0,0.91,22.77,104.86,2.62,7.96,13.4,5.15,15.74,6.71,2.66,16.07,0.92,2.22,2.26,3.23,0,1.92,17.22,37.35,0,4.16,0,0,0,126.38,3.34,0,56.8
172,新竹縣,關西鎮,12551.93,174.26,992.95,649.22,2.02,35.88,28.52,0,222.31,5090.27,243.04,2862.62,6.92,0,0.34,0,0,0,0,49.79,16.88,0,273.18,59.08,0,15.05,202.57,12.26,19.61,10.06,0,45.12,24.53,0.18,2.08,0,28.84,30.87,240.91,8.57,35.89,22.84,32.03,110.8,13.79,63.42,27.23,1.14,2,24.06,2.36,71.52,1.1,13.41,251.78,61.41,42.73,0,0,0,81.5,2.29,0,310.87
112,臺南市,關廟區,5364.13,33.48,1324.61,872.68,36.15,73.16,9.71,0,0.15,692.61,303.93,292.66,6.98,0,0,0,0,0,0,39.68,28.87,1.57,157.01,7.94,0,0,54.57,3.14,12.59,0,0,97.3,0,0.01,0.84,0,0,15.55,189.27,6.68,164.55,44.51,33.83,120.51,9.93,167.65,19.87,4.16,1.03,2.66,7.54,0,0.11,35.99,86.08,0,0,0,0,0,86.35,0.49,2.65,304.42
80,臺中市,霧峰區,9807.79,1236.43,369.73,2093.78,2.42,26.03,51.38,0,4.71,2454.61,231.46,655.3,34.08,0,0,0,0,0,0,52.87,49.91,4.9,409.23,31.28,0,0,256,35.2,52.06,0,0,8.53,206.26,4.08,7.41,0,0,45.7,300.86,26.75,207.85,58.4,31.62,36.29,20.41,47.65,89.87,2.46,2.06,10.49,9.25,0,7.55,15.26,63.86,0,2.38,0,0,0.01,202.52,30.14,0.25,180.54
305,屏東縣,霧臺鄉,27879.6,0,48,50.03,0,0,0.11,0,512.58,23030.82,10.94,709.13,0.02,264.35,0,0,0,0,0,0,12.13,0,33.75,0,0,1156.87,0,0,0,0,0,0,0,0,0,0,32.14,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.44,3974.12,0,0
179,新竹縣,寶山鄉,6478.71,115.7,489.25,561.35,0.95,10.28,9.25,0,7.86,85.32,56.1,3400.31,10.05,0,0,0,0,13.59,0,68.06,0,0,222.63,15.39,0,0,26.88,0,55.42,198.56,3.54,40.25,0,11.42,0.3,0,0,24.01,199.23,1.86,114.3,31.77,4.56,52.01,9.44,1.85,11.95,0,0.83,4.73,3.18,0,0.28,29.79,123.79,0,14.98,0,0,0,2.73,0,1.75,395.3
46,桃園市,蘆竹區,7550.25,240.83,1916.56,53.83,146.22,17.47,39.23,0,0.39,1211.91,40,0,0,2.37,0,0,3.68,11.71,34.17,63.98,37.61,10.48,417.16,101,0,0,130.65,2.65,15.49,0,0,59.8,0.19,0.66,1.73,7.26,0,204.18,411.11,85.43,638.4,184.14,14.46,88.67,34.16,106.68,55.94,0.46,8.06,19.05,23.43,0,1.73,30.52,345.52,0,8.55,0,0,0,40.77,30.51,3.32,580.5
14,新北市,蘆洲區,743.51,0.22,41.58,7.96,0,0.11,1.77,0,0,3.17,0,0,0,0,0,0,0,0,16.56,4.71,0,0,92.47,39.99,0,0,76.38,12.62,5.63,0,0,1.11,0.51,1.71,14.62,0,0,32.39,108.43,108.23,67.35,18.09,2.85,0,7.25,2.09,31.98,1.02,0.65,4.5,2.77,0,1.32,23.16,1.75,0,0.36,0,0,0,20.45,0,0,15.87
161,宜蘭縣,蘇澳鎮,8901.96,484.2,358.77,82.33,19.79,11.01,6.75,0,14.14,1900.89,9.92,3353.9,61.64,4.55,0.45,0.06,45.12,0,0,7.28,67,0,209.83,29.16,80.89,67.04,200.01,36.34,52.4,0,0,9.37,85.63,0.3,1.13,366.68,12.03,40.02,163.67,10.29,184.95,29.04,12.55,24.78,24.29,56.87,35.54,8.36,3.45,4.64,12.65,0.44,1.58,18,37.79,50.94,10.78,0,0,29.35,200.3,222.76,0,195.09
327,臺東縣,蘭嶼鄉,4838.92,37.92,241,24.24,0,1,0.14,0,0,3705.53,0,0,1.23,0,0,6.63,0,0,0,0,0,0,32.98,0.42,4.29,0,11.72,2.93,10.65,0,0.86,0.27,3.52,0,0,181.2,0,7.72,11.84,0.03,1.22,10.86,0.55,0,3.04,3.34,7.8,0.08,0.33,2.12,0.73,0,0.67,21.48,0.19,0,0.7,0,0,0,154.16,201.84,0,32.57
8,新北市,鶯歌區,2112.48,21.49,228.25,17.75,0.24,0.57,5.12,0,0,607.05,28.16,0,0,0,0,0,14.23,0,0,15.62,0,0,152.46,53.78,0,0,57.41,5.88,2.2,0,0,8.52,7.35,3.43,0,0,0,39.87,159.16,39.97,198.98,45.39,8.03,27.65,16.03,60.01,31.48,0.18,1.41,3.21,1.01,0,2.16,55.23,5.65,0,10.69,0,0,0,62.39,13.25,0,172.77
