v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v41,vI1,sexgp,agegp,edugp,weight,t
52,1,2,5,6,4,8,0,0,4,7,5,4,6,7,8,5,4,8,3,1,7,0,0,0,0,0,0,1,0,1,1,2,2,2,2,4,4,1,2, ,1,4,2,.661968353,65000180
50,1,2,4,1,2,10,0,0,3,0,5,8,5,10,5,5,2,3,5,1,5,0,0,0,0,0,0,1,0,1,1,1,1, ,1, ,4,2,2, ,2,4,2,.578109418,65000030
31,1,1,1,1,1,10,0,0,10,10,10,10,10,10,10,10,10,10,10,1,10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,1,3, ,1,6,2,.695203597, 
63,1,6,5,6,4,10,0,0,8,8,7,7,7,8,8,8,8,7,7,1,7,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,4,3,2, ,1,3,3,.688314818,68000020
69,1,4,2,6,2,10,0,0,10,10,10,10,10,10,5,5,5,10,10,1,10,0,0,1,0,0,0,0,0,1,3,2,2,1,2,4,4,1,1, ,1,3,3,.683412979,65000020
61,1,4,4,6,4,5,0,0,8,5,5,9,8,9,9,9,9,9,8,1,8,0,0,0,0,0,0,0,0,2,1,2,2,2,1,3,3,2,2, ,1,3,3,.688314818,68000090
68,1,5,6,4,4,8,0,0,7,6,8,7,7,8,8,5,8,6,7,1,8,0,0,0,0,0,0,0,0,1,2,2,2,1,2,3,1,1,2, ,1,3,3,.688314818,68000080
69,1,6,4,6,4,8,0,0,8,8,8,8,8,8,9,5,8,7,7,1,8,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2, ,2,3,3,.596837413,65000030
65,2,2,5,1,4,10,0,0,8,8,8,6,7,10,7,8,10,10,9,1,8,0,0,0,0,0,0,1,0,2,2,3,3,2,1,3,3,1,2, ,2,3,3,1.265434071,63000040
68,1,2,5,4,4,10,0,0,10,10,10,10,10,10,10,10,10,10,10,1,10,0,0,0,0,0,0,0,0,1,1,1,3,3,3,4,4,2,2, ,2,3,3,.601118281,68000020
55,1,6,4,3,2,7,0,0,5,7,7,8,8,8,8,8,8,6,8,1,8,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,2,2,2, ,2,4,3,.700875367,10018020
42,1,6,5,4,2,10,0,0,10,8,8,8,8,9,9,8,9,8,7,1,8,1,0,0,0,0,0,0,0,1,2,2,3,2,3,2,2,2,2, ,1,5,3,.448011387,65000080
53,1,2,2,3,4,10,0,0,8,8,7,10,8,8,10,8,8,9,9,1,9,0,0,0,0,0,0,1,0,2,2,2,3,2,2,3,2, ,2, ,2,4,1,1.36094225,66000060
78,1,6,6,4,4,9,0,0,9,9,9,10,8,10,10,10,9,10,10,1,7,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,1,1, ,2,2,3,1.495158806,66000140
70,2,2,2,4,1,10,0,0,6,0,3,6,5,7,4,7,3,7,4,1,8,0,0,0,1,0,0,0,0,2,2,2,2,3,2,2,1,3,2, ,2,2,1,3.76927669,64000310
44,1,2,6,4,2,10,0,0,0,3,9,1,1,1,1,6,1,1,1,1,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1, ,3,1,2, ,1,5,1,1.518865663,64000120
60,1,2,5,4,4,9,0,0,8,9,7,7,8,9,2,9,5,9,7,1,8,0,0,0,0,0,0,1,0,2,1,1,1,1,1,2,1,4,3, ,2,3,2,.885112082,67000270
71,1,3,1,2,4,10,0,0,8,10,10,9,9,9,8,8,8,8,8,1,8,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,3,2,2, ,2,2,3,1.281748287,10013010
54,1,3,2,2,4,10,0,0,9,10,9,9,8,9,10,9,9,8,9,1,8,0,0,0,0,0,0,1,0,3,1,2,4,2,2,4,4,1,2, ,2,4,3,.484624391,67000330
45,1,2,2,3,4,8,0,0,8,9,9,9,9,9,9,9,9,9,8,1,9,0,0,1,0,0,0,0,0,3,3,3,3,2,4,3,4,3,2, ,1,5,3,.652342726,64000110
20,1,1,2, , ,7,0,0,5,5,6,5,5,7,7,8, ,5,9,3, ,1,0,0,0,0,0,0,0, , , ,3,2, , ,1, ,5, ,2,6,1,2.253400304,63000010
28,1,1,4,1,4,8,0,0,10,9,10,10,10,10,10,10,10,10,10,3, ,0,0,0,0,0,0,0,0,4, , ,3,3,4,4,3,3,5, ,2,6,1,1.070431205,68000020
55,1,5,5,5,4,10,0,0,8,8,8,8,8,8,8,8,9,9,8,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,3,2,2, ,2,4,2,.582255958,68000010
41,1,4,2,2,2,8,0,0,7,7,5,4,5,8,8,8,6,9,7,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,5, ,2,5,2,.520397705,65000130
49,1,4,2,1,2,8,0,0,6,7,6,5,7,7,7,6,8,8,7,3, ,0,0,0,0,0,0,0,0,2,1,2,2,2,2,3,3,2,1, ,2,5,2,1.103364119,63000120
40,1,2,3,6,2,10,0,0,5,6,9,8,9,10,8,9,9,10,10,3, ,0,0,0,0,0,0,0,0,1,1,2,2,1,2,3,1,2,3, ,2,5,3,.829555322,63000040
89,1,1,2,4,2,9,0,0,10,10,10,8,10,10,10,8,9,10,10,3, ,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,3,1,1, ,1,1,1,3.502770525, 
40,1,2,6, , ,8,0,0,9,8,8,7,5,2,6,8,5,6,8,3, ,0,0,0,0,0,0,0,0, , ,3,3,2,2,3,3,3,2, ,2,5,1,1.225081622,66000270
32,1,2,2,1,4,10,0,0,10,10,10,10,8,8,8,8,8,8,8,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,2, ,1,6,1,1.607751682,10005050
38,2,1,1, , ,10,0,0, ,5, ,5,0, ,10, ,10,10,10,3, ,0,0,0,0,0,0,0,0, , , , , ,4,4,4,3,5, ,2,6,1,1.03935349,10009160
68,1,1,3,2,1,10,0,0,8,8,9,7,7,8,8,10,8,7,7,3, ,0,1,1,0,0,0,0,0,2,2,2,2,2,1,3,3,3,2, ,2,3,2,.789727024,10007250
56,1,2,5,4,2,10,0,0,5,5,5,3,5,5,3,3,3,5,5,3, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2, ,2,4,3,.412443305,10008110
45,1,5,6,4,3,10,0,0,10,5,10,10,5,8,8,8,8,10,10,3, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,1,2, ,1,5,3,.60248837,66000080
40,1,6,2,2,2,10,0,0,8,7,8,7,8,9,6,7,10,10,8,3, ,0,0,0,0,0,0,0,0,2, , ,3,2,3,3,4,4,2, ,2,5,1,1.015720308,67000310
25, ,1,2,1,1,8,0,0,9,6,5,8,8,5,5,7,9,8,6,3, ,0,0,0,0,0,0,0,0,2,2, ,4, ,3,3,3, ,2, ,1,6,1,1.35690916,67000210
 ,1,6,5,4,2,8,0,0,7,7,6,7,6,8,8,10,5,8,8,3, ,0,0,0,0,0,0,0,0,3,2,2,3,2,3,3,4,3,2, ,2,6,1,1.547539118,64000020
46,1,5,4,2,4,10,0,0,8, ,8,7,7,7,7,8,9,10,7,3, ,0,0,0,0,0,0,0,0,3,1,1,3, ,3,3,3,1,2, ,2,5,2,.580235236,67000270
33,1,4,5,1,4,8,0,0,9,8,9,8,7,8,8,7,8,9,8,3, ,0,0,0,0,0,0,1,0,2,2,2,3,3,3,3,3,3,2, ,2,6,2,.676945264,67000320
43,1,5,2,2,4,10,0,0,10,8,8,6,8,10,10,9,10,9,9,3, ,1,0,0,0,0,0,1,0,2,2,2,2,2,2,2,2,1,2, ,2,5,2,.716090974,10014010
49,1,4,2,4,4,8,1,0,8,8,7,9,7,8,7,6,6,8,6,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,4,2,2,0,1,5,1,1.043115965,65000140
68,1,2,5,1,4,9,2,0,8,8,8,8,8,7,8,9,8,9,9,3, ,0,0,0,0,0,0,0,0,3,2,3,3,4,2,4,4,3,2,0,2,3,2,.793833719,65000130
56,1,5,5,3,4,10,0,1,7,7,8,8,8,7,8,8,7,10,3,3, ,0,0,1,0,0,0,0,0,3,2,2,2,2,2,4,4,2,2,0,1,4,2,.603888267,10002090
59,1,2,2,3,4,8,2,0,8,8,8,7,7,8,7,8,8,7,8,3, ,0,0,0,0,0,0,0,0,3,2,3,3,2,3,3,3,2,2,0,2,4,2,1.225726368,63000030
49,1,5,2,4,3,7,1,1,8,8,8,9,9,8,8,9,8,9,7,3, ,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,2,0,2,5,2,.520397705,65000140
80,1,5,2,3,2,8,2,0,8,7,8,7,6,8,6,7,6,5,7,2, ,0,0,0,0,0,0,0,0,3,2,3,3,3,2,2,3,1,1,0,2,1,3,.994498284,65000160
70,1,2,3,2,4,7,0,2,7,8,7,7,6,7,7,6,6,8,5,3, ,0,0,1,0,0,0,1,0,2,3,3,3,2,3,3,3,3,2,0,2,2,3,1.119777158,68000020
69,1,3,5,2,4,9,1,1,8,6,8,8,7,7,8,8,7,7,7,3, ,0,0,0,0,1,0,0,0,2,2,2,3,2,3,3,4,2,2,0,2,3,3,.601118281,68000090
56,1,3,5,1,4,6,2,0,8,7,8,8,8,7,8,6,9,8,6,3, ,0,0,0,0,0,0,1,0,2,2,2,3,1,2,3,4,3,2,0,1,4,3,.497695512,65000040
89,1,2,4,3,4,8,2,0,10,10,9,10,7,8,7,8,8,9,8,3, ,0,0,0,0,0,0,0,0, , , , , , ,3,3, ,1,0,2,1,2,1.315906399,10007020
59,1,4,5,3,2,8,1,0,7,5,6,6,6,6,7,7,5,5,8,3, ,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,2,2,0,2,4,2,.575118717,10007100
30,1,2,5,3,2,8,1,0,8,8,8,8,8,8,7,7,7,7,7,3, ,0,0,1,0,0,0,0,0,2,2, , ,2,2,2,2,2,2,0,2,6,2,.816477917,66000110
71,1,2,3,2,2,8,2,0,6,7,7,6,6,5,7,6,7,7,7,3, ,0,0,0,0,0,0,1,0,2,2,3,3,2,3,3,3,2,2,0,2,2,3,1.495158806,66000040
87,1,1,2,4,4,8,2,0,8,9,8,8,5,6,7,7,8,7,7,3, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,1,0,2,1,2,1.474844619,67000330
88,1,3,6,3,5,8,1,0,8,7,8,8,7,9,8,5,6,7,8,3, ,0,0,0,0,0,0,0,0,3,3,3,3,4,4,4,4,2,1,0,2,1,2,1.474844619,67000140
67,1,5,4,2,4,8,2,0,7,8,8,8,7,8,8,7,7,8,8,3, ,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,4,3,2,0,2,3,3,.665464306,67000270
63,1,6,2,3,4,8,0,1,8,7,8,6,6,6,8,5,5,3,4,3, ,0,0,0,0,1,0,1,0,2,1,2,3,2,3,3,3,2,2,0,2,3,3,.869046091,64000290
32,1,4,2,3,4,8,2,0,8,9,7,8,8,9,5,8,6,9,7,3, ,1,0,1,0,0,0,0,0,1,3,3,4,1,1,4,1,2,2,0,1,6,3,.719235864,10014010
44,1,2,2,1,2,9,2,0,8,8,7,5,8,7,7,5,7,3,7,1,7,0,0,0,0,0,0,0,0,2,2,1,3,2,2,2,2,2,2,15,2,5,1,.910972798,65000130
87,1,4,4,4,2,8,2,0,7,5,4,6,4,7,9,4,4,4,6,1,7,0,0,0,0,0,0,1,0,3,3,3,3,2,3,3,3,2,1,15,1,1,2,1.514623618,65000110
87,1,4,4,4,4,8,1,1,9,7,8,8,7,9,6,8,6,8,7,1,7,0,0,0,0,0,0,0,0,3,3,3,4,1,3,3,4,3,1,15,1,1,2,3.211354199,63000100
84,1,5,3,4,4,7,1,0,7,8,7,8,7,7,8,10,8,8,8,1,7,0,0,0,0,0,0,0,0,2,2,3,3,2,3,3,2,2,1,5,1,1,3,1.138757424,65000010
80,1,5,2,4,4,7,2,0,5,10,6,5,7,4,10,10,4,10,7,1,10,1,0,0,0,0,0,0,0,2,2,3,4,1,1,4,1,2,1,15,1,1,3,1.138757424,65000180
83,1,4,6,1,4,7,0,2,7,6,7,8,7,7,9,3,5,6,7,1,5,0,0,0,0,1,0,1,0,2,2,3,3,1,3,3,4,2,1,5,2,1,3,2.108567569,63000040
82,1,4,2,3,2,9,1,1,7,9,8,9,8,5,10,7,3,2,8,1,3,0,0,0,0,0,0,1,0,1,1,1,3,1,1,4,3,2,1,5,2,1,3,1.00163141,68000010
85,1,5,2,4,4,10,2,0,8,8,7,7,6,8,8,7,7,8,8,1,6,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,2,1,15,2,1,3,.994498284,65000020
40,2,3,2,2,3,5,0,2,5,5,10,5,5,5,10,10,5,5,5,1,5,1,1,0,0,0,0,0,0,2,2,2,3,2,2,3,3,2,2,15,1,5,1,1.020095911,10009200
42,1,5,6,3,5,8,1,1,9,9,10,9,9,10,10,10,10,9,10,1,9,0,0,1,0,0,0,0,0, , , ,4,2,4,3,3,3,2,15,2,5,1,1.20348958,10005020
47,1,6,6,3,4,8,1,0,6,8,7,7,5,8,7,9,8,9,5,1,5,0,0,0,0,0,0,0,0,3,2,2,3,2,3,3,4,2,2,15,2,5,1,.906260114,10007020
31,1,6,4,3,4,7,2,0,10,8,8,7,7,5,6,5,5,5,8,1,5,0,0,0,0,0,0,0,0,2, , , , ,3, , , ,2,15,1,6,1,1.15480795,10008030
31,2,4,6,3,2,8,1,0,7,8,9,7,7,7,6,6,9,8,7,1,9,1,0,0,0,1,0,1,0,2,2,3,3,3,4,3,3,2,2,15,1,6,2,.69160714,10007200
68,1,4,3,3,2,10,1,0,6,7,7,5,5,7,7,8,6,6,7,1,7,0,0,0,0,0,0,0,0,3,1,3,3,2,3,3,3,2,1,5,2,3,3,.593749827,10007190
47,1,6,2,2,4,5,1,0,8,8,6,8,7,7,8,7,6,8,5,1,8,0,0,0,0,0,0,1,0,2,1,1,2,3,3,3,3,2,2,5,2,5,3,.52616443,66000050
39,1,1,2,2,2,9,2,0,8,8,5,8,8,9,8,5,8,8,2,1,8,0,0,0,0,0,0,1,0,2,2,2,2,2,1,3,3,2,5,15,2,6,1,1.185014299,67000120
 ,1,3,2,4,4,5,1,0,10,5,7,5,7,10,8,8,7,8,10,1,10,0,0,0,0,0,0,0,0,2,3,3,3,1,2,4,3,2,1,5,2,1,2,1.249461522,10010150
69,1,2,2,3,2,8,0,2,9,7,8,6,5,5,5,5,6,5,7,1,10,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,2,2,2,15,2,3,2,1.155889487,64000160
55,1,3,4,4,4,8,1,0,8,9,8,5,8,7,7,8,9,10,8,1,8,0,0,0,0,0,0,1,0, , , , ,3,4,3,3,2,2,5,2,4,2,.841776536,64000120
58,1,3,4,2,4,10,2,0,7,7,8,5,8,8,9,8,7,6,9,1,9,0,1,0,0,0,0,1,0,2,1,2,3,2,3,3,3,2,2,15,2,4,2,.666476871,10013020
55,1,2,2,6,2,10,2,0,9,6,7,7,8,8,8,8,8,8,8,1,8,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,4,2,2,15,2,4,2,.841776536,64000020
57,1,6,2,4,4,7,2,0,8,7,7,5,5,7,7,7,6,7,8,1,7,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,1,2,15,2,4,2,.841776536,64000030
76,1,2,4,2,4,8,1,0,9,7,8,8,7,7,8,7,8,9,8,1,6,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,2,15,2,2,3,1.239642433,67000140
59,1,5,3,4,4,8,2,0,8,6,7,9,8,9,9,9,9,9,6,1,9,1,1,1,1,0,0,0,0,2,2,3,1,1,1,3,4,2,2,5,2,4,3,.501085205,10013300
64,1,6,3,4,4,10,1,0,10,8,8,8,6,8,10,6,5,10,8,1,10,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,3,3,2,15,2,3,1,1.888353513, 
89,1,3,3,4,2,9,1,0,7,8,7,5,6,7,8,6,6,8,8,3, ,0,0,0,0,0,0,1,0,2,3,3,3,2,3,3,2,2,1,5,2,1,1,2.31551489,65000030
43,1,5,5,4,4,10,2,0,5,7,8,10,5,8,10,9,3,10,8,3, ,0,0,0,0,0,0,1,0,1,1,1,2,2,2,3,3,1,2,15,2,5,1,1.931474121,63000030
43,1,3,2,2,3,10,1,0,10,10,8,8,8,7,10,8,6,8,5,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,5,5,2,5,1,.910972798,65000060
22,1,2,2,4,4,8,2,0,8,7,7,6,6,6,7,4,9,8,6,3, ,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,2,2,5,15,1,6,1,1.110200481,10002080
28,1,5,2,2,4,8,2,0,9,8,10,8,7,8,8,7,10,8,9,3, ,0,0,0,0,0,0,0,0,2,2,2,3,3,2,3,2,2,2,15,1,6,1,1.216976095,65000050
39,2,1,2,3,1,10,0,1,10,10,10,5,10,10,5, ,10,5,3,3, ,0,0,0,0,0,0,0,0,2,2, , , ,4,3,3, ,2,15,2,6,1,1.062808121,65000020
32,1,1,5,3,5,10,0,2,10,9,8,10,8,8,8, ,8,8,9,3, ,0,0,0,0,0,0,0,0,3,3,3,4,3,4,4,2,3,2,15,2,6,1,.969558969,10002080
27,1,2,5,2,4,9,1,0,9,9,9,9,8,9,9,9,9,9,9,3, ,1,1,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,5,15,2,6,1,1.062808121,65000170
33,1,6,1,1,2,9,1,1,8,9,7,8,8,9,5,7,8,9,6,3, ,0,0,0,0,0,0,1,0,2,1,1,1,2,1,1,2,1,1,15,2,6,1,1.062808121,65000230
30,1,2,3,4,2,8,0,2,5,8,8,10,2,7,6,5,5,6,5,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1, ,2,5,5,2,6,1,1.062808121,65000110
88,1,3,5,5,4,8,2,0,8,8,9,10,7,7,8,9,7,8,9,3, ,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,1,5,1,1,2,1.514623618,65000020
87,1,2,2,1,1,7,2,0,6,6,5,5,7,4,5,7,7,8,6,3, ,0,0,0,0,0,0,0,0,2,2,3,3,2,3,4,3,3,1,5,2,1,2,2.804536043,63000070
87,1,3,2,4,4,6,2,0,6,5,5,5,3,5,10,5,5,7,6,3, ,0,0,0,0,0,0,0,0,2,3,2,3,2,3,3,4,1,1,5,2,1,2,1.332236838,68000010
54,1,6,6,2,4,10,1,0,4,7,8,9,7,9,8,8,8,7,8,2, ,0,0,0,0,0,0,1,0,2,2,3,3,2,3,2,2,1,2,5,2,4,2,.578109418,65000050
45,2,1,5,4,2,10,2,0,3,5,3,10,5,9,3,5,0,10,2,3, ,0,0,0,0,0,0,0,0,2,2,2,2,1,3,3,3,2,3,15,1,5,2,.595885141,65000030
40,1,3,4,1,4,7,2,0,5,6,6,6,6,6,7,7,7,4,5,3, ,0,0,0,0,0,0,0,0,1,1,1,3,2,2,1,2,1,2,5,1,5,2,.595885141,65000040
85,1,3,2,4,4,10,2,0,7,10,5,8,6,8,9,8,7,6,8,2, ,0,0,0,0,0,0,0,0,4,3,3,4,2,4,4,4,4,1,5,1,1,3,1.138757424,65000010
83,1,4,5,2,4,6,2,0,6,5,4,4,5,4,7,6,4,6,4,3, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,4,3,3,1,5,1,1,3,1.138757424,65000140
85,1,4,4,4,4,9,1,0,9,9,10,9,9,9,9,8,8,10,9,2, ,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,2,1,5,1,1,3,1.138757424,65000060
85,1,4,4,2,2,5,0,2,7,6,9,9,5,3,5,4,6,3,4,2, ,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,4,3,1,5,1,1,3,1.146925262,68000040
82,1,3,2,2,4,5,2,0,7,4,6,9,3,6,10,9,7,6,9,3, ,0,0,0,0,0,0,0,0,3,3,3,3,1,2,3,3,2,1,5,1,1,3,1.138757424,65000110
79,1,3,2,3,2,8,1,0,8,6,8,9,5,9,9,7,6,7,8,3, ,0,0,0,0,0,0,1,0,3,3,3,3,3,2,4,4,3,1,5,1,2,3,1.282208901,68000080
72,1,2,4,1,4,9,2,0,8,9,8,8,7,8,8,8,8,8,7,2, ,0,0,1,0,1,0,1,0,2,2,2,3,2,1,3,3,2,2,15,2,2,3,1.388403884,10004100
71,1,2,3,4,2,8,0,2,6,6,6,8,6,5,5,5,6,7,6,3, ,0,0,0,0,0,0,1,0,2,2,2,2,1,1,3,4,1,2,15,2,2,3,1.119777158,68000070
57,1,6,4,3,4,9,1,0,10,9,9,6,7,7,8,6,9,9,3,3, ,0,0,1,0,0,0,1,0,1,3,3,2,1,3,3,3,3,2,15,2,4,3,.437764397,68000050
44,1,4,2,2,2,9,1,0,10,9,10,9,10,8,8,7,8,10,8,3, ,0,0,0,0,0,0,1,0,2,1,1,1,1,2,3,2,4,1,15,2,5,3,.391256773,65000030
40,1,2,3,1,2,5,2,0,5,5,6,3,5,4,6,4,5,7,6,3, ,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,1,2,2,15,2,5,3,.829555322,63000050
89,1,5,5,5,4,8,1,0,8,7,8,7,7,7,7,5,8,4,7,3, ,0,0,0,0,0,0,1,0,3,3,3,3,2,4,4,4,4,1,5,1,1,1,2.637680684,10007190
89,1,2,4,6,4,10,2,0,10,10,9,10,9,9,10,9,10,8,9,3, ,0,0,0,0,0,0,0,0,2,2,3,3,1,4,4,4,3,1,5,1,1,1,2.51595274,10008010
44,1,6,5,1,4,8,0,1,7,5,6,7,7,0,6,5,7,3,5,3, ,0,0,0,0,0,0,0,0,2,2,3,3,2,3,2,2,2,2,15,1,5,1,1.037719672,10007080
45,1,2,6,3,4,8,0,2,8,7,8,5,8,8,8,10,7,7,8,3, ,0,0,0,0,0,0,0,0,3,2,2,3,3,3,3,3,3,2,15,2,5,1,.890868952,10009060
22,1,4,6,3,4,8,1,1,8,6,6,8,8,6,8,6,6,8,8,3, ,0,0,0,0,0,0,0,0,1,1,2,2,3,3,2,2,3,2,5,1,6,1,1.15480795,10008090
33,1,2,4,3,5,9,1,0,8,8,10,7,8,10,10,5,8,10,7,3, ,0,0,0,0,0,0,0,0,3,3,3,4,3,4,3,3,4,2,5,2,6,1,1.057309956,10007140
34,1,2,2,2,2,10,2,0,8,2,7,6,5,5,6,6,7,7,5,3, ,0,0,0,0,0,0,0,0,2,3,3,3,3,3,2,3,2,2,5,2,6,1,1.057309956,10007040
86,1,4,5,5,4,8,1,0,8,9,8,7,7,8,8,7,7,9,8,2, ,0,0,0,0,1,0,0,0,3,3,3,3,2,3,3,2,3,1,5,2,1,2,1.778841108,66000060
50,1,4,3,2,4,9,1,0,8,8,8,8,6,8,9,8,8,8,9,3, ,0,0,0,0,0,0,0,0,2,2,2,2,1,3,3,4,3,2,15,2,4,2,.777444974,66000070
50,1,4,3,3,4,10,1,1,9,6,6,6,8,8,6,7,7,7,6,2, ,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,3,3,2,5,2,4,3,.584515668,66000090
34,1,6,6,2,2,8,1,1,5,7,7,7,7,8,8,2,6,8,6,3, ,0,0,1,0,0,0,0,0,3,1,2,3,2,3,3,4,2,2,5,1,6,3,.702907413,66000270
57,1,6,5,3,4,5,1,0,10,5,7,7,7,8,10,7,7,10,10,3, ,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,2,2,15,2,4,1,1.128362925,67000310
49,1,4,6,2,4,10,2,0,9,9,10,6,7,8,8,7,10,7,10,3, ,0,0,0,0,0,0,1,0,2,3,3,3,3,2,3,4,2,2,15,2,5,1,1.32645396,64000010
34,1,6,2,4,4,8,2,0,6,6,7,10,6,7,10,7,6,8,7,3, ,1,1,0,0,0,0,1,0,2,2,1,3,2,4,3,4,2,2,5,1,6,1,2.115911565, 
29,1,3,5,1,2,10,1,0,10,10,10,8,8,9,10,10,9,9,9,3, ,0,0,0,0,0,0,0,0,2,2,3,3,2,3,3,3,3,5,5,2,6,1,1.185014299,67000090
89,1,2,4,4,3,6,2,0,10,8,9,9,6,5,9,8,5,10,10,3, ,0,0,1,0,0,0,0,0,3,3,3,3,2,3,3,3,3,1,5,1,1,2,1.746142822,10013020
88,1,2,2,4,2,8,1,0,9,5,10,9,5,7,6,10,6,3,10,3, ,0,0,1,0,0,0,0,0,3,3,3,3,1,3,3,4,2,1,5,1,1,2,2.205420952,64000310
88,1,2,2,3,4,7,2,0,7,6,8,6,4,5,7,6,7,6,7,3, ,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,4,3,1,5,1,1,2,1.430704916,10010070
88,1,3,5,4,4,8,2,0,8,8,8,8,7,8,8,6,7,6,7,3, ,0,0,0,0,0,0,0,0,2,3,3,3,2,3,3,4,3,1,5,2,1,2,1.926035612,64000050
49,1,4,6,3,3,10,2,0,10,7,10,8,9,10,10,8,10,10,8,3, ,0,0,0,0,0,0,0,0,2,1,2,4,2,2,3,3,3,3,15,2,5,2,.599943581,10013040
39,1,1,2,4,4,7,2,0,5,7,8,7,6,5,8,6,7,9,6,3, ,0,0,0,0,0,0,1,0,3, , ,4,2,2,3,3,2,2,5,1,6,2,1.012275632,64000120
81,1,6,5,3,4,8,2,0,8,8,7,9,8,9,8,8,7,6,7,3, ,0,0,0,0,0,0,0,0,3,3,3,4,2,2,4,4,2,1,5,1,1,3,1.312823251,10013040
76,1,6,2,1,4,8,1,0,7,7,8,10,6,6,7,8,5,10,10,2, ,0,0,0,0,0,0,0,0,3,4,3,2,3,2,4,4,3,1,5,1,2,3,1.853709442,64000120
78,1,6,4,4,2,8,0,2,7,7,5,7,5,5,7,8,4,8,8,2, ,0,0,0,0,0,0,0,0,2,1,2,2,1,2,3,3,1,1,15,2,2,3,1.281748287,10013130
65,1,2,3,1,4,8,2,0,8,7,7,8,8,7,8,7,7,9,8,3, ,0,0,0,0,0,0,0,0,3,2,3,3,3,3,4,3,3,2,5,2,3,3,.665464306,67000280
60,1,4,5,2,4,9,2,0,7,7,7,6,7,8,8,6,9,8,6,3, ,0,0,0,0,0,0,0,0,1,2,2,3,2,3,3,4,3,2,15,2,3,3,.869046091,64000090
52,1,3,1,1,4,9,1,0,8,7,8,8,8,8,9,8,6,9,8,3, ,0,0,1,0,0,0,0,0,3, ,3,3,2,3,4,3,3,1,5,1,4,3,.554922649,67000230
58,1,2,3,3,4,7,2,0,7,7,7,8,6,6,8,4,6,7,7,3, ,0,0,0,0,0,0,1,0,2,2,2,3,1,3,3,3,2,2,5,2,4,3,.632882829,64000060
46,1,1,1,1,2,2,2,0,0,2,2,0,0,0,0, ,0,2,0,3, ,0,0,0,0,0,0, ,0, ,1,2,2,1,2,3,3,3,3,5,2,5,1,1.431546014,10015010
87,1,3,2,4,4,8,1,0,10,7,8,5,5,7,8,9,7,8,6,2, ,0,0,0,0,0,0,0,0,3,2,3,4,4,3,4,3,3,1,5,2,1,2,1.797468395, 
57,1,5,5,6,4,10,2,0,3,5,5,5,5,5,10,5,8,8,8,1,7,0,0,0,0,0,0,0,0,3,3,3,3,2,2,4,1,2,2,25,2,4,1,1.011998995,65000110
54,1,5,2,4,2,8,1,0,8,9,8,7,8,8,7,6,6,10,8,1,8,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,3,2,2,25,2,4,1,.923207757,10002090
54,1,3,5,3,4,8,1,1,8,8,8,9,8,8,10,9,8,9,9,1,10,0,0,0,0,0,0,0,0,2,3,2,3,2,2,3,3,2,5,25,2,4,1,.923207757,10002080
