"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v41","vI1","sexgp","agegp","edugp","weight","t"
61,1,3.96,5,5,2,8,0,0,9,8,8,6,7,7,8,8,8,9,7.9,3,8.3,0.0499999999999999,0,0,-6.13051276410204e-17,0,0,0.38,0,1.52,1,2,2,1.38333333333333,2,3,3.02,1,2,36.9,2,3,3,0.802630492,49743281.85
42.88,1,5,3,2,2,10,0,0,10,8,10,8,8,10,10,9,10,8,8,3,8.67,0,0,1,0,0,0,0,0,2,2,2,2,1,4,3.4,4,2,2,65,1.52,5,3,0.499525633,67000320
40,1,2,2,6,2,10,0,0.69,10,10,10,5,10,5,5,10,10,10,5,3,8.9,0.15,0,0,0,0,0,0,0,2,2,1,1,1,3,3,3,1,2,65,2,5,3,0.451062692,10013010
34,1,5,4,1,4,7.82,2.21,0,7,7,7,7.37,7,7,7,8,8,8,6,3,7.68,0,0,0,0,0,0,0,0,2,1,2,3,2,3,3,3,3,2,65,1,6,3,0.493723561,10010130
73,1.12,2,2,3,2,5,0,0,5,5,5,6.3,7,7,10,2,5,5,5,1,7,0,0,0,0.03,0,0,1,0,3,3,3,2,2,2,3,3,1,2,39.35,1,2,2,1.693278498,65000060
72,1,6,3.985,4,4,8.55,0,0,10,10,10,10,10,10,10,5,6,2,10,1,8.4,0,0,0,0,0,0,0,0,1,1,1.84,2,2,1,2.68,2.81,4,1.89,75,2,2,2.65,1.41980199925,68000050
64,1,4,2,4,2,10,0.98,0,10,9,9,9,7,9,9,9,9,7,10,1,9,0,0.05,1,0,0,0,1,0,1,1,3,1,2,2,3,4,1,2.23,75,1.44,3,2,0.915504793,68000020
59,1,2,3.16,3.75,4,10,1.3,0,10,8,8,8,5,7.71,7.8,8,8,8,5,1,10,0,0,0,0,0,0,1,0,2,1.7,1,4,1,3,4,2,2,2,75,1,4,2,0.678958951715,65000070
52,1,2,2,2,2,10,0,0,10,10,7,8,8,5,6,10,10,8,7.48,1.49,8,0.0299999999999999,0,0,0,0,0,0,0,2,2,2,2,2,1,3,3,2,3,75,1,4,2,0.661968353,65000010
46,1,2,3.2,3,4,10,0,0,9,8,8,7,6,8,8.01,5,7.71,7,6.96,1,8,0,0,0.11,-3.48679418671338e-17,0,0,0.22,0,2,3,2.57,2,3,2.89,3,4,2,2,95,1,5,2,0.744133178,10004010
78,1,6,5,4,2,8,0,0,8.64,8,9,8,8,9,10,7.9,10,8.5,10,1,9,0,0,0.1,0,0,0,0,0,2,1,1,2.39,1,2,3,4,1,1,95,2,2.01,2.88,1.111802656,65000020
64,1,3,5,4.07,4,8,0,0,7,8,7,8,7,7,8,5,7,7,7,1,9,0,0,0,0,0,0,1,0,3,3,3,4,2.17,2.87,4,3.79,2.91,2,95,1,3,3,0.683412979,65000040
62,1,2,5,3.99,4,8,1.1,0,9,9,8,9,7,8,9,7,8,10,10,1,10,0,0,0,0,0,0,0,0,2,3,3,2.94,2,3,3,3,1,1,85,1.43,3,3,1.448994399,63000030
64,1,2,2,4,4,9,0,0,8,8,8,7,8,8,8,7,8,7.55,7.68,1,8.18,0,0,0,0,0,0,1,0,1,3,2,2,1,3,4,3,1,2,95,1,3,3,0.688314818,68000020
61,1,2,6,6,4,10,0,0.53,8,9,8,6,9,8,10,6,8,8,9,1,8,0,-4.23272528138341e-17,0,0,0,-8.76382300063483e-17,1,0,1,2.16,3,2.97,2,3,4,3,2,5,79.1,2,3,2.71,0.596837413,65000040
53.86,1,4,6,6,4,9,0,0,9.21,10,10,9,9,9,10,10,8,10,9,1,10,0,0,0,-4.8988590961585e-17,0,0,1,0,3,2,3,3,2.03,3,4,4,1,2,85,1.62,4,3,0.497695512,50212938.6333333
52,1,5,3,4,4,10,0,0,8,7,7,7,7,7,8,7,7,9,9,1,8,0,0,0.06,0,0.07,0,1,0,1.68,1,2.37,3,1,3,3,2,3,3,95,1,4,3,0.497695512,65000230
55,1,5,4.17,3,4,10,0,0,9,10,9,9,8.45,9,10,9,9,9,9,1,9,0,1,0,0,0,0.09,0,0,1,1,3,1,1,1,3,1,3,2,85,1,4,3,0.454028472,10002080
51,1,4,2,3.21,4,8,1.69,0,8,8,9,5,7.22,6,10,7,8.01,10,5,1,8.34333333333333,0,0,0,0,0,0,1,0,2,2,3,4,2,3,4,4,3,3,85,2,4,3,0.434646855,65000010
56,1,2,5,6,4,8,0,0,8,8,8,9,8,8,8,6,6,6,6,1,8,0,-6.55725473919233e-17,0,0,0,0,0,0,1,3,3,3,1.53,2.48,3,4,2,2,73.3,2,4,3,0.434646855,65000150
47,1,6,4.16,4,3,10,0,0,8.75,8,8.55857142857143,9,8,9,9,8,8,8,10,1,9,0,0,0,0,0.0499999999999999,0.05,0.38,0,1,1,1.82,1,1,3,2,2,1,2,75,2,5,3,0.829555322,63000110
45,1,3,4,3.48,4,8,0,0,7,7,7,5,6,8,8,8,8,7.415,8,1,8,0,0,0,0,0,0,1,0,1.55,1,1.92,3,1,2,3,3,1,3,61.55,2,5,3,0.829555322,55351823.5
46,1,2,3,4,4,9,0,0,7,8,7,6,7,8,8,6,6,8,8,1,7,0,0,0,0,0,0,1,0,1.43,2,1,1,2,2.04,3,2.84,1,2,95,1.47,5,3,0.829555322,63000100
53,1.03,5,3,4,4,8.3,0,0,5,8,8,8,7,8,8,8,7,8,8,1,10,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,1,95,2,4,2,0.777444974,66000030
68,1,5,4,3,4,10,0,0,9,10,8,8,8,8,9,9,9,9,7,1,8,0,0,1,0,0,0,1,0,2.68,3,3,3,3,3,3,4,3,2,95,2,3,3,0.802630492,52677094.25
60.885,1,4,5,6,4,8,0,0,9,9,10,8,8,9,7,6,9,8.46,7,1,9,0,1,1,0,0,1,0.59,0,2,1,3,4,1,3,4,3,2,2,92.65,2,3,3,0.593749827,10007010
58,1,4,4,5,4,9,0,0,8,8,7.79,8,8,8,9,8,8,9,7,1,7,0,0,0,0,0,0,1,-5.92061122350884e-17,1.8,2,2,2,1.52,2,3,4,3,3,85,1,4.01,3,0.669303876,66000060
55,1,3,4,5,4,8,0,0,6,5,7,8,7,8,9,8,4,6,7,1,8,0,0,0,0,0,0,1,-5.2059051514064e-17,1,1,1,2,2,2,3,1,1,2,95,1,4,3,0.669303876,66000270
55,1,2,3,3.94,4,9,0,0,9,9,10,10,10,9,9.12,9,10,9,8,1.04571428571429,9,0,0,0,0,0,0,1,0,2,2.44,3,4,2,4,4,4,3,1,95,1.66,4,3,0.584515668,66000040
40,1,4,2,3,4,10,0,0,9,8,9,10,9,7,8.38,8,8,9,8,1,10,0,0,0,0,0,0,0,0,2,2,3,2.81,2,2,2,2.48,2,2,75,1,5,3,0.60248837,66000080
41,1,6,4,6,4,10,0,0.49,9,8,9,9,8,10,10,8,8,8.71333333333333,5,1,9,1,0,1,0,0,0,0,0,3,2.72,3.12,4,2,3,4,3.26,4,2,95,2,5,3,0.52616443,66000050
37,1,2,2,2.95,1,8,0,0,8,6,7,8,7,5,8,7,8,5,6.91,1,9,0,0,0,0,1,0,0,0,1,1,2,2,3,3,2.85,3,1,2,95,1,6,3,0.702907413,66000020
57,1,2,2,3,1,8.68,0,0,10,8,9,8,7,8,9,10,8,7,7,1,9,0,0,0,0,0.0199999999999998,0,0,0,1.48,1,1,2,2,2,3,3,1.52,2,85,1,4,2,0.738084278,67000330
62,1,6,4.15,5,4,9,0,0,9,9,9,9,9,9,9,8,8,9,9,1,9,0,0,0,0,0,0,0,0,1,3,3,4,3,1,4,4,3,2,85,1,3,3,0.761994697,67000320
68,1,2,3.7,3.68,4,8.36,0,0,8,7,8,8,9,9,9,8,7,10,8,1,8.47,0,0.00999999999999997,0,0,0,0,0,0,3,3,3,3,3,3,3.24,3.53,3,2,50.3,2,3,3,0.869046091,64000080
54,1,3.95,6,5,3.46,10,0,0,8,9,8,9,8,7.79,10,5,3,3,7,1,7.44,0,0,0,0,0,0,1,0,3,1,3,4,1,1,3.32,4,1,2,85,1,4,3,0.724687042,64000050
57,1,6,6,5,2,7,0,0,9,9,9,8,8,10,8,9,7,9,5,1,10,0,0,0,0,0,0,1,0,2,1,2.37,4,1,3,3,4,2,2,85,1,4,3,0.724687042,64000250
49,1.01,2,4,3,3.7,8.65,0,0,9,9,8,8,8,7,8,7,8,8,8,1,8,0,0,0,0,0,0,1,0,1,2.25,4,4,3,4,4,3.36,2,2,85,1,5,3,0.499525633,67000280
47,1,4,6,6,4,9,0,0,10,9.03,9,10,9,8,10,8,9,9,9,1,9,0,1,0,0,0,0.07,0,-4.48946435582798e-17,3,3,3,1,3,4,4,3,2.91,1,95,2,5,3,0.680263758,44342803.9
52,1,4,4.27,6,4,10,0,0,10,10,6,7.81,6,8,10,8,8.06,10,8,1,10,0,0,0,0,0,0,0.39,0,2,2,2,3,1.76,4,4,4,2,2,95,1,4,3,0.676312549,48253451.7
47,1,2,4,3.59,2,5,3.12,0,7,7,7,9,7.22,8,7,7.3,8,9,8,1,7,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,2.9,2,2,75,2,5,3,0.538387163,10014010
52.07,1,4,2,2,4,9,0,0,8,10,10,5,5,0,10,10,10,5,10,3,7.67,0,0.02,0,0,0,0,0,-3.56485674313234e-17,1,1,1,1,1,3,3,4,1,2,85,1,4,2,0.84802070101,65000010
48.21,1,3,3.53,3,3.53,9,0,0,10,10,10,10,10,10,8,10,10,10,8,1.42,9.6,0,0,0,0,0,0,0,0,2,2,2,3,2,3,4,4,2,2,95,2,5,2,0.520397705,65000080
72,1,6,6,3,3.94,8.31,0,0,8.01,9,7.69,7,7,8,7,7,7.26,8,7,1,7.94,0.0599999999999998,0,0,0,0,0,0,0,3,3,2.98,3,2,3,3,3,3,2,125,2,2,3,1.111802656,65000050
71,1,4,4,2,4,8,0,0,8,8.21,8,8,8,7,7,2,8,8,8,1,8,0,0,0,0,0,0.0199999999999999,1,0,1,1,1,1,1,1,3,3,1.45,2,125,2,2,3,1.111802656,65000030
66,1.04,3.71,4,4,2,9,0,0,10,9,8,9,9,7,7.2,5,8,6,4,1,10,0,0,0,0,0,0,0,0,1,1,2,2.06,1,1,2,2,2,2,125,2,3,3,0.601118281,68000020
56,1,2,3.65,4,3.05,8,0,0.5,7,9,9,6,9,9,10,5,10,9,8,1,10,0,0,0,0,0,0,1,0,1,1.23,1,1,1.34,1,3,1,1,2,250,2,4,3,0.434646855,65000110
48,1,3,2,4,4,6,2.73,0,5,7,6,8,7,9,7,6,8,9,9,1,9,0,0,0,0,0,0,0,0,3,2,2.38,2.84,1,1,1,2.32,2,1,88.85,1,5,3,0.448011387,65000170
47,1,2,4,3,4,7,0,0,7,8,7,8,7,8,9,7,6,8,8,1,7,0,0,0,0,0,0,0,0,2,2,3,3,2,2,3.41,4,2,2,125,1,5,3,0.77488737114,55551875.1
49,1,6,4,3,4,10,0,0,8,10,8,7,8,7,8,7,7,7,7,1,7,1,0.00999999999999998,0,0,0,0,1,-3.99073135648464e-17,1,2,3,2,2,2,4,4,3,2,175,1,5,3,0.949888297,63000030
48,1,5,6,6,4,8,0,0,8,8,8,8,6,7.99,10,8,8,10,10,1,8,0,0,0,0,0,0,0,0,2,1,2.21,2,2,3,2.99,3,2.13,2,42.1,1,5,1,1.402788537,66000190
60,1,1,2,3.11,4,8.57,0,0,10,9,9,7,8,3,7,8,6,5,8,1,9,0,0,0,0,0,0,0,-5.94056054348258e-17,2,2,2,3,2,2.12,3,3,3,2,125,1,3,2,1.222408444,66000210
69,1,6,6,3,4,5,0,0,5,5,7,7,7,7,10,10,6.87,5,5,1,10,0,0,0,0,0,0,0,0,3,3,3,3,3,1,3,3,4,2,125,1,3,3,0.919057827,66000020
60,1,5,5,6,2,8.82,0,0.33,7,9,9,8,8,8.26,8,8,8,10,10,1,9,1,0,1,0,1,0,0,0,1,1,4,4,1,4,4,4,4,2,125,2,3,3,0.788484144,47103642.3
50,1,6,6,3.96,4,10,0,0,8.5,8,8,7,7,8,10,5,10,10,7,1.19,10,0,0,0,0,0,0,0,0,3,3,3,3,1,3,3,4,3,2,175,1,4,3,0.472271178,10008030
53,1,4,4,4,4,9,0,0,9,9,9,8,8,8,9,8,8,8,9,1,9,0,0,0,0,0,0,0,0,2,2,3,3,2,3,3.05,2,2.47,2,175,2,4,3,0.584515668,66000070
46,1,5,5,3,4,10,0,0,10,7.54,8,7,5,5,7.93,9,8,8,8,1,8,1,0,1,0,1,0,1,0,1,1,1,1,1,3,3,3,1,2.35,125,1,5,3,0.591869523,10005050
51.29,1.18,6,6,4,1,5,0,0,5,5,8,8,9,8,9,3,7,10,6.91,1,9,1,0,0,0,0.25,0.13,0,0,1,2,1,1,1,2,3,2.65,1.83,3,125,1,4,1,2.01475726,42234147.7
55,1,4,3,2,4,8,0,0,8,8,10,9,10,9,10,8,10,10,9,1,10,0,0,1,0,0,0,1,0,1,1,2,3,1.89,3,3,3.01,3,2,125,2,4,2,0.841776536,64000050
48,1,2,2,6,2,10,0,0,10,10,10,10,10,10,10,9.2,10,10,10,1.39,9.76,0,0,0,0,0,0,0,0,3,1,3,3,1,2,3,2,2,2,125,1,5,2,0.664402537,67000070
47,1,3,3,3.45,2,6,0,0,8,7,8,9,7,7.72666666666667,7.76,6.975,8,6,7,1,8,0,0,0,0,0,0,0,0,2,3,3,3,1,1,4,4,1,2,125,2,5,2,0.580235236,67000010
72,1,3,3,5,4,10,0.23,0,10,10,10,10,10,10,10,10,10,10,8,1,10,0,0,0,0,0.0199999999999999,0,0,0,3,3,3.01,3,2,2,3,3,3,1,125,2,2,3,1.239642433,67000280
63.87,1,2,4,4,4,7,0,0,9,8,5,5,6,8,8,5,8,6,6.34,1.19,8,0,0,0,0,0,0,1,0,2,2,3,2,1,3,3,4,4,2,175,1,3,3,0.89377804756,64000170
68,1,4,3,4,4,6,0,0,7,8,8,5,6,8,6.93,6.21,6,8,7,1,7,0,0.00999999999999996,0.05,0,0,0,0,0,1,1,3,3,1,1,1,1,1,2,175,1,3,3,0.995107487,64000020
55,1,2,3.56,4,2,7,0,0,8,5,7,7,7,5,7,5,7,2,8,1,8,0,0.09,1,0.08,1,0,1,0,2,1,1.88,3,1,1,3,4,1,2,250,1,4,3,0.554922649,67000340
45,1,6,6,6,2,9.56,0,0,9.54,10,10,9.24,10,10,9.3,10,10,10,10,1,10,1,0,0,0,0,0,0,0,1,1,2,3,1,1,3,3,1,2,350,1.56,5,3,0.499525633,44483449.9
34,1,4,4,5,4,8,0,0,8,5,7,6,7,8,7,6,8,8,9,3,7.99333333333333,0.0599999999999999,0,0,0,0,0,0,0,2,2,2,3,1,3,2,3,1,2.42,125,1,6,2.73,0.66388524389,65000020
57,1,5,5,2,4,10,0,0,10,10,10,10,10,8.87,9,6,10,10,8,3,9.27,0,0,0,0,0,0,0,0,2,3,3,3,3,2,3,4,3,2,350,1,4,3,0.497695512,65000170
53,1,6,6,2,2,10,0,0,5,5,6,6,4,7,8,7,5.43,7,7,3,6.73,1,0.1,0,0,0,0,1,-3.39138439553466e-17,1,2,3,3,2,3,4,4,1,2,125,2,4,3,0.921552381,63000030
44,1,6,3,6,3.62,9,0,0,8,7.94,8,8,8,8,7,6.96,8,7,7,3,7.92,0,-4.53109771925142e-17,0,-4.34027813689397e-17,0,0,1,0,1,2,3,3,1,2,3,1,4,2,125,1,5,3,0.448011387,65000060
41,1,1,3.31,2,4,10,0,0,10,10,10,10,8,10,10,9,9,10,10,3,9.1,0,0,0,0,0,0.0499999999999999,0,0,3,3,3,4,2,2,3,2,2,2,125,2,5,3,0.829555322,63000050
42,1.02,6,6,3,2,8.73333333333333,0,0,10,10,10,7,8,8,8,6,8,8,5,3,8.51,0,0.00999999999999996,0.26,0,0,0.0199999999999999,0.32,0,1,2,2,3,1.58,2,3,2,1,2,350,2,5,2,0.580235236,67000310
43,1.14,2,5,3,4,10,0.93,0,10,8,10,8,8,8,10,10,5,10,8,1,10,0,0,0,0,0,0,0,0,1,1,1.89,3,2,3,2.63,2,1,2,33.95,1,5,1,1.302628888,10004050
52,1,2,5,6,4,8,0,0,4,7,5,4,5.39,7,8,5,4,8,3,1.18,7,0,0,0,0,0,0,1,0,1,1,1.85,2,2,2,4,4,1,2,54.5,1.38,4,2,0.72670186117,65000180
50,1,2,4,1,2,10,0,2.43,3,0,5,8,5,10,5,5,2,3,5,1,5,0,0,0,0.1,0,0,1,0,1,1,1,1,1.54,1,2.82,4,2,2,40,2,4,2,0.578109418,65000030
31,1,1,1,1,1,10,1.93,0,10,10,10,10,10,10,10,9.03,10,9.56,10,1,10,0,0,0.22,0,0,0,0,0,1,1,1,1,1,1,4,4,1.78,3,72.45,1,6,2,0.695203597,47060450.6333333
63,1,6,5,6,4,10,0,0,8,8,7,7,7,8,8,8,8,7,7,1,7,0,0,0.14,-4.22925583443146e-17,0,0,0,0,3,3,3,3,2,3,3,4,3,2,71.8,1,3,2.89,0.688314818,68000020
69,1,4,2,6,2,10,0,0,10,10,10,7.99,10,10,5,7.27333333333333,5,8.69,10,1,10,0,0,1,0,0,0.15,0,0,1.89,3,2.24,2.56,1,2.52,3.23,4,1,1,82.15,1.41,3,3,0.683412979,65000020
61,1,4,3.86,6,4,5,0,0,8,5,5,9,8,7.59,9,9,9,9,8,1,8,0,0,0,0,0,0,0,0,2,1.69,2,2,2,1,3,3,2,2,88.9,1,3,3,0.688314818,68000090
68,1,5,6,4,3.21,8,0,0,7,6,8,7,7,8,8,5,6.98,6,7,1,8,0,0,0,0,0,0,0,0,1,2,2,2,1,2,3,1,1,1.9,71.35,1.55,3,3,0.688314818,68000080
69,1,6,4,6,4,8,0,0.4,8,8.13,7.83,8,8,8,9,7.49,8,7,7,1,8,0,0,0,0,0,0,0,0,3,3,2.99,3,3,3,3,3,3,2,58.5,2,3,3,0.596837413,65000030
65,1.01,2,5,1,4,10,0,0,8,8,8,6,7,10,7,8,10,10,9,1,8,0,0,0,0,0,0.00999999999999991,0.37,0,2,2,3,3,2,1,3,3,1,2,60.65,2,3,3,1.265434071,63000040
68,1.02,2,5,4,4,9.57,0,0,10,10,10,10,10,10,10,10,10,10,10,1,10,0,0,0,0,0,0,0,-5.51555329186826e-17,1,1,1,3,1.53,3,4,4,2,2,82.95,2,3.16,3,0.601118281,68000020
55,1,3.44,4,3,2,7,0,0,5,7,7.23,8,8,8,8,8,8,6,8,1,8,-2.62290189567693e-16,0,0,0,0,0,0,-6.6266436782314e-17,2,2,2,3,1.73,2,3,2,2,2,42.6,2,4,3,0.680138821035,10018020
43.93,1,6,5,3.54,2,10,0,0,10,8,8,8,8.04333333333333,9,9,8,9,8,7,2.24,8.36,1,0.08,0,0,0,0,0,0,1,2,2,3,2,3,2,2.33,2,2,72.4,1,5,3,0.448011387,65000080
53,1,2,2,3,4,10,0,0,8,8,7,10,8,8,8.34,8,8,9,9,1,9,0,0,0.03,0,0,0,1,0,2,2,2.24,3,2,2,3,2,2.09,2.3,32.9,2,4,1,1.36094225,66000060
78,1,6,6,4,4,9,0,0,9.11,9,9,10,8,10,10,10,9,9.21,10,1,9.35,0,0,0,0,0,0,0,0,2,2,2,2,1,1,3,3,1,1,68.15,2,2,3,1.495158806,66000140
70,2,2.85,2,4,1,10,0,0,6,0,3,6,5,7,4,7,3,7,4,1,8,0,0,0,1,0,0,0,0,2,2,2,2,1.86,2,2,1,3,2,40.05,1.48,2,1,3.76927669,64000310
44,1,2,6,4,2,10,0,0,0,3,9,1,3.08,1,1,6,1,4.69,1,1,3,0.12,0,0,0,0.0299999999999999,0,0,0,1,1,1,1,1,1,2.45,3,1,2,26.35,1.42,5,1,1.518865663,39364804.2
60,1,2,3.68,4,4,8.02,0,0,8,7.54,7,7,8,9,2,5.97,5,9,7,1,8,0,0,0,0,0,0,1,-4.98212582300539e-17,2,1,1,2.22,1,1.84,2,1,4,3,47.15,2,3,2,0.885112082,43285026.9
71,1,3,1,2,4,9.0075,0,0,8,10,10,9,9,9,8,8,8,8,8,1,8,0,0,0.04,0,0,0,0,0,1.67,2,2,1,1.58,2,3,3,2,2,54.15,2,2,2.77,1.281748287,10013010
54,1,3,2,2,4,10,0,0,9,10,9,9,8,9,10,9,9,8,9,1,8,0,0,0,0,0,0,1,0,3,1,2,4,2,2,4,4,1,2,57.1,2,4,3,0.484624391,42804266.1333333
47.53,1,2,2,3,4,8,0,0,8,9,9,9,9,9,9,7.93,9,9,8.33,1,9,0,0,1,0,0,0,0,0,3,3,3,3,2,4,3,4,3,2,97.55,1,5,3,0.652342726,64000110
20,1,1,2,2.36,3,7,0,0,5,5.95,6,6.03,5,7,7,8,5.87,5,9,3,6.91,1,0,0,0.04,0,0,0,0,2.03,1.83,2.24,3,2.19,2.56,2.66,1,2.18,5,20.85,2,6,1,2.253400304,63000010
28,1,1,4,1,4,8,0,0,10,9,10,8.74,10,10,10,10,10,10,10,3,9.52,0,0,0,0,0,0,0,0,2.95,2.88,3.09,3,3,4,4,3.34,3,5,14.5,2,6,1.05,1.070431205,68000020
55,1,5,5,5,4,8.91333333333333,0,0,8.8,8,8,8,8,8,8,8,9,9,8,3,8.41,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,3,2,2,35.5,2,4,2,0.582255958,68000010
41,1,4,2,2,2,7.58,0,0,7,6.74,5,4,6.134,8,8,8,6,6.93,7,3,7.35,0,0,0,0,0,0,0.12,0,2,2,2,2,2,2,2,2,2,5,23.6,2,5,2,0.520397705,65000130
49,1.03,4,2,1,2,8,0,0.96,6,7,6,5,6.19,7,7,6,8,8,7.19,3,7.39,0,0,0,0,0,0,0,-5.92147858524683e-17,2,1,2,2.61,2,2,3,3,2,1,21.45,2,5,2,1.103364119,52332364.4
40,1,2,3,6,2,10,0,0,5,8.45,9,8,9,10,8,9,9,10,7.96,3,8.57,0,0,0.09,0,0,0,0,0,1,1,2,2,1,2,3,1,1.76,2.55,52.15,2,5,3,0.829555322,63000040
89,1,1,2,4,2,9,0,0,10,10,10,8.74,10,10,9.42,8.43,9,10,9.23,3,9.16,0,0,0,0,0.0199999999999999,0,0,0,3,3,2,2.92,3,3,3,3,1,1,10.6,1,1,1,2.0512473297,46143983.9
40,1,2,6,2.01,3.1,8,0,0,9,8,8,7,5,2,6,8,5,6.84,7.2,3,7.14,0,0,0,0,0,0,0.0399999999999999,0,2.25,2,3,3,2,2,2.83,3,3,2,21.85,2,5,1,1.225081622,66000270
32,1,2,2,1,3.17,10,0,0,10,10,10,10,8,8,8,8,8,8,8,2.89,8.5,0.0699999999999999,0,0,0,-2.41195952099815e-16,0,0,0,2,2,2,2.69,2,2,3,3,3,2,17.2,1,6,1,1.607751682,10005050
38,2,1,1,2.35,3.26,10,0,0,7.99,5,8.39,5,7.48,7.96,10,8.02,10,10,10,3,8.78,0,0,0,0,0,0,0,0,3.03,2.71,3.2,3.24,2.86,4,4,4,3,5,20.45,1.72,6,1.25,1.03935349,10009160
68,1,1,3,2,3.04,8.48,0,0,8,8,9,7,7.22,8,8,10,8,7,7,3,8.01,0,1,1,0.2,0,0,0,0,2,2,2,2.51,2,1,3,3,3,2,30.35,2,3,2,0.789727024,10007250
56,1,3.26,5,4,2,10,0,0,5,5,5,3,5,5,3,3,3.8,5,5,3,5.89,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,32.7,2,4,2.49,0.412443305,10008110
45,1,5,6,4,3,10,0,0,10,5,10,10,8.66,8.39,8,8,8,10,10,3,8.82,0,0,0.23,0,0,0,0,0,1,1,1,1,1,1,4,4,1,2,88.6,1,5,3,0.60248837,66000080
40,1,6,2,2,2,10,1.16,0,8.37,7,8,7,8,9,6,7,10,10,8,2.57,8.64,0,0,0,0.00999999999999996,0,0,0,0,2,1.7,2.18,3,2,3,3,4,4,2,20.6,1.59,5,1,1.015720308,67000310
25,1.37,1,2,2.04,1,8,0,0,9,7.46,5,8,8,6.78,5,7,9,8,6,3,7.9,0,0,0,0,0,0,0,0,2,2,2.48,4,2.41,3,3,3,2.77,2,21.05,1,6,1,1.35690916,67000210
38.97,1,6,5,4,2,8,0,0,7,7,6,7,6,8,8,10,5,8,8,2.37,7.38,0,0,0,0,0,0,0,0,2.3,2,2.6,3,2,3,3,4,3,2,20.25,2,6,1,1.547539118,64000020
46,1,5,4,2,4,10,0,0,8,7.69,8,7,7,7,7,8,9,10,7,3,8.22,0,0,0,0,0,0,0.29,0,3,1,1,3,2.15,3,3,3,1,2,28.75,2,5,2,0.580235236,67000270
38.96,1,4,5,1,4,8,0,0,9,8,9,8,7,8,8.05,7,8,9,8,2.84,8.19,0,0,0,0,0,0,1,0,2,2,2,3,3,3,3,3,2.55,2,26.4,2,6,2.2,0.676945264,67000320
43,1,5,2,2,4,10,0,0.28,10,8,8,6,8,10,10,9,10,9,9,3,8.805,1,0.21,0,0,0,0,1,0,2,2,2,2,1.71,2,2,2,1,2,34.5,2,5,2,0.716090974,10014010
49,1,4,2,4,4,8,1,0.91,8,8,7,9,7,8,7.92,6,6,8,7.16,3,7.71333333333333,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,4,2.11,2,0,1.59,5,1,1.043115965,65000140
68,1,2,5,1,4,9,2,0,8,8,8,7.47,8,7,8,7.36,8,9,9,3,8.03,0.0299999999999998,0,0,-4.71497840770496e-17,0,0,0,0,3,2,3,3,4,2.81,4,4,3,2,0,1.78,3,2,0.793833719,65000130
51.52,1,5,5,3,3.26,10,0,0.57,7,7,8,8,8,7,8,8,7,10,3,3,8.19,0,0,1,0,0,0,0,0,3,2,2.24,2,2,2,4,3.25,2,2,0,1.7,4,2,0.603888267,10002090
51.62,1,2,2,3,4,8,2,0.84,8,8,7.68,7,7,7.52,7,8,8,7,8,2.36,7.61333333333333,0,0,0,0,0,0,0,-7.04037522725187e-17,2.23,2,3,3,2,2.54,3,3,2,2,0,2,4,2,1.225726368,63000030
49,1,5,2,4,2.85,7,1,1,8,8,8,9,9,8.07,7.53,9,8,9,7,3,8.52,0,0,0,0,0,0,0,0.00999999999999995,1.36,1,1,1,1,1,1,2,1,2,0,2,5,2,0.520397705,65000140
80,1,5,3.45,3,2,8,2,0,8,7,8,7,6,8,6,7,6,5,7,2,6.8,0,0,0.07,0,0,0,0,0,3,2,3,3,3,2,2,2.76,1,1,15.05,2,1,2.87,0.994498284,65000160
70,1,2,3.44,2,4,7,0,2,7,8,7,7,6.66,7,7,6.42,6,8,5,3,6.77333333333333,0,0,1,0,0.15,0,1,0,2.675,3,3,3,2,3,3,3,3,2,0,2,2,3,1.119777158,68000020
69,1,3,5,2,4,9,1,1,8,6,8,8,7,7,8,8,7,7,7,3,7.25,0.22,0,0.36,0,1,0,0,0,2,2,2,3,2,3,3,4,2,2,0,2,3,2.65,0.601118281,68000090
56,1,3,5,1,3.61,6,2,0,8,7,8,6.88,6.77,7,7.635,6,9,8,6,3,7.74,0,0,0,0,0,0,1,0.00999999999999993,2,1.93,2,3,1,2,3,4,3,2,0,1,4,3,0.497695512,65000040
89,1,2,3.47,3,4,8,1.55,0,10,10,9,10,7,8,7,8,8,9,8,3,8.3,0,0,0,0,0,0,0,0,2.93,2.98,3.11,3.11,2.67,3.02,3,3,2.83,1,0,1.63,1,1.92,1.315906399,10007020
59,1,3.23,5,3,2,8,1,1.52,7,5,6,6,6,6,7.07,7,5,5,8,3,6.41,0,0,0,-5.10355646632377e-17,0,0,0.17,0,3,3,2.86,3.01,3,3,3,3,2,2,0,2,4,2,0.575118717,10007100
